date,text
2021-11-07 00:00:00," В некоторых СМИ утверждают, что под Хабаровском есть остров. Под Хабаровском есть реки, это правда, — Чердымовка и Плюснинка. Они довольно мелкие. Они текут под Уссурийским и Амурским бульварами. Но, ни озера, тем более моря под краевым центром в подземельях нет, а, значит, и существования острова невозможно. Некоторые считают, что под Хабаровском есть залежи черного угля, другие говорят о газовом месторождении, намекая на стратегическую важность этих залежей. Однако, то, что под Хабаровском есть остров, до этого не додумались даже самые отвязанные поклонники теорий заговоров. Видимо, это продолжение новости, что в Хабаровском крае есть месторождение цемента, растиражированные федеральными СМИ. Стоит напомнить, что цемент — вещество рукотворное. "
2021-11-09 00:00:00," Положительная динамика в акциях TCS Group продолжится 09.11.2021 11:20 Источник: Финам.RU© TCS Group Holding Plc назначила Оливера Хьюза и Павла Федорова содиректорами, тем самым усилив управляющую команду для реализации новых возможностей роста TCS Group в России и за рубежом. Павел Федоров в настоящее время состоит членом совета директоров TCS Group Holding PLC и консультирует компанию по вопросам международного стратегического развития. До включения в совет директоров TCS Group П. Федоров долгое время был вице-президентом Роснефти и Норникеля , а также 13 лет работал в Morgan Stanley в Лондоне. Ожидается, что Оливер Хьюз сосредоточится на поддержании высокой финансовой дисциплины компании, обеспечении организационного развития, расширении пула талантов, а также займется внедрением передовых операционных, продуктовых и технологических стандартов Тинькофф в России и за рубежом. Павел Федоров сосредоточится на стратегическом развитии группы, выстраивании долгосрочных финансовых и стратегических партнерств, а также на выводе Тинькофф на новые перспективные рынки и в новые регионы. Соответственно, сразу после объявления о своей новой должности г-н Федоров сообщил о том, что TCS Group рассматривает возможность выхода в три страны Азии и уже работает с местными властями над оформлением лицензий. На первом этапе банк планирует инвестиции для международной экспансии в размере около $200 млн. Наше мнение. Все эти новости позитивны для TCS Group . Важно отметить, что Павел Федоров не планирует со временем заменить Оливера Хьюза , а будет разделять с ним обязанности, усилив тем самым команду топ-менеджеров для международной экспансии. Г-н Федоров - известный профессионал в сфере финансов, и его назначение демонстрирует, насколько серьезно банк намерен сосредоточиться на планируемой им международной экспансии. Объявленные банком цели по выходу на рынки трех азиатских стран (в том числе Филиппин) вселяют оптимизм. В итоге акции банка вчера выросли до исторических максимумов. Можно ли их назвать дорогими? В настоящее время они торгуются с мультипликатором P/E 2021П 25x. Для сравнения, бразильский Nu Bank , также работающий по модели цифрового банка, в настоящее время выходит на IPO в США с капитализацией около $50 млрд. Хотя его клиентская база больше, чем у TCS Group (48 млн против 16 млн), он остается убыточным, в то время как чистая прибыль TCS Group приближается к $1 млрд в 2022 г. Поэтому мы считаем, что положительная динамика в акциях TCS Group продолжится. "
2021-11-01 00:00:00," Собственник ГК ""Евроинвест"" Андрей Березин планирует развивать на заводе ""Ригель"" целую научно-практическую программу. Она будет включать в себя производство новых химических источников тока, инновационные технологии, повышающие безопасность аккумуляторов и батарей, а также подготовку собственных научных кадров. К реализации программы уже приступили. На форуме ""Армия-2021"" гендиректор АО ""АК ""Ригель"" Евгений Власов и проректор по научной работе СПбГУ Сергей Микушев договорились о партнерстве и совместной работе. По словам Евгения Власова , подготовка научных кадров – одна из приоритетных задач компании. Первым шагом к сотрудничеству станет работа с Химическим институтом СПбГУ по совершенствованию разрабатываемых и серийно выпускаемых ""Ригелем"" изделий на основе литий-ионных аккумуляторов. Также на заводе ""Ригель"" проводятся ознакомительные экскурсии, на которые могут попасть студенты старших курсов завода ""Ригель"" . Ранее на заводе проходили производственную практику студенты Технологического и Горного университетов . Согласно новому соглашению, знакомство студентов с заводом станет систематичным, чтобы как можно больше молодых химиков могли приобщиться к производственной практике. Более того, практиканты не только познакомятся с производством, но и смогут писать дипломные работы с консультациями специалистов, а после получить возможность устроиться на востребованную работу. В отраслевом сообществе стремление к модернизации и инновациям поддержали. ""Мы смогли убедительно продемонстрировать, что наше движение в сторону диверсификации и создания новых решений для гражданского сектора имеет конкретный практический результат, – рассказал Евгений Власов , – за время форума (Армия-2021) интерес к аккумуляторам и батареям, представленным на нашем стенде, проявило около сотни компаний. Причем значительная часть из тех, кто работает именно на открытый гражданский рынок и рынок продуктов двойного применения"". Пример инноваций – прототип новой литий-ионной батареи для примирения в сфере телекоммуникаций. Этот источник тока создан благодаря сотрудничеству АО ""АК ""Ригель"" и Северо-Западного филиала ПАО ""Мегафон"" , которое было заключено в июне этого года в рамках ПМЭФ- 2021 Евгений Власов поделился информацией, что сейчас в разработке предприятия около десяти решений в сфере телекома, ""умной энергетики"", водного и наземного электротранспорта. По этим направлениям также планируется вступить в научно-производственную кооперацию с отраслевыми партнерами. Оптимизма проектам придает решение Правительства РФ о ""Концепции по развитию производства и использования электрического автомобильного транспорта в Российской Федерации на период до 2030 года"". В ее рамках местным производителям тяговых литий-ионных аккумуляторов гарантируется поддержка – общий объем финансирования превышает 400 млрд рублей. В планах рост доли электромобилей на отечественном рынке с 0,1% до 15% к 2030 году. ""Особенно важно, что в данной концепции Санкт-Петербург определен как один из ключевых регионов по внедрению как самого электротранспорта, так и зарядной инфраструктуры для него, – отмечает Евгений Власов , – естественно, что компания ""Ригель"" готова к тесному взаимодействию и сотрудничеству с городскими властями, а также с другими заинтересованными структурами в направлении реализации данной концепции в Северной столице"". "
2021-11-09 00:00:00," Фондовые рынки стран Западной Европы меняются без единой динамики в ходе торговой сессии во вторник. Инвесторы следят за корпоративной отчетностью европейских компаний и анализируют свежие статданные. Сводный индекс крупнейших предприятий региона Stoxx Europe 600 к 12:10 мск поднялся на 0,03% и составил 483,7 пункта. Германский индекс DAX и британский FTSE 100 поднимаются на 0,1%, испанский IBEX прибавляет 0,2%. Итальянский FTSE MIB и французский САС 40 снижаются на 0,2% и 0,01% соответственно. Германский экспорт в сентябре сократился на 0,7% по сравнению с августом, до 117,8 млрд евро, свидетельствуют данные Федерального статистического управления страны ( Destatis ). Аналитики, опрошенные The Wall Street Journal, в среднем ожидали падения на 0,5%. В годовом выражении объем экспорта вырос на 7,1%. Объем импорта страны в позапрошлом месяце вырос на 0,1% по сравнению с августом и на 12,9% в годовом выражении, до 101,6 млрд евро. Германия получила профицит внешней торговли в сентябре на сумму 16,2 млрд евро. Объем сентябрьского экспорта во Франции уменьшился на 0,9% по сравнению с августом, импорт сократился на 0,5%, свидетельствуют данные министерства экономики и финансов страны. Франция зафиксировала дефицит внешнеторгового баланса в сентябре в размере 6,78 млрд евро по сравнению с 6,66 млрд евро в прошлом месяце. Эксперты, опрошенные Trading Economics , прогнозировали дефицит в размере 7,08 млрд евро. Котировки акций британского конгломерата AB Foods , владеющего различными сетями розничной торговли, растут на 6,4%. Компания по итогам фингода, завершившегося 18 сентября, увеличила чистую прибыль на 6% и сообщила о выплате дополнительных дивидендов наряду с обычными. Стоимость германского химического и фармацевтического концерна Bayer AG растет на 2,3%. Компания по итогам третьего квартала вышла на прибыльный уровень и сообщила о росте выручки на 15% на фоне восстановления агропромышленного сектора. Капитализация ритейлера швейцарских часов Watches of Switzerland Group PLC поднимается на 11,8%. Watches of Switzerland получила по итогам первой половины 2022 фингода результаты, превзошедшие ожидания аналитиков и улучшила прогноз на год. Котировки акций германской страховой компании Munich Re снижаются на 3%. Компания увеличила чистую прибыль в третьем квартале на 84%, но сообщила о возросших потерях на выплаты по страховкам из-за COVID-19 и участившихся природных бедствий. Акции британского машиностроительного холдинга Rolls-Royce Holdings PLC дорожают на 5,4%. Компания сообщила о создании подразделения Rolls-Royce Small Modular Reactor , которое будет заниматься разработкой атомного двигателя для автомобилей. Стоимость французского ритейлера Carrefour SA растет на 0,7%. Компания опубликовала среднесрочный план развития электронной коммерции для усиления онлайн-торговли. Carrefour увеличит инвестиции в сектор вдвое и планирует потратить на его развитие 3 млрд евро в период с 2022 по 2026 года. Источник: FINMARKET.RU "
2021-11-02 00:00:00," Мособлдума одобрила заключение концессионных соглашений в отношении объектов теплоснабжения на территории городского округа Воскресенск. Помимо Воскресенска, ООО ""Газпром теплоэнерго МО"" заключит аналогичные соглашения с администрациями Клина, Солнечногорска и Сергиева Посада. Соглашения заключат на 25 лет. По сообщению ТАСС, в ходе их реализации планируется привлечь 33,4 миллиарда рублей частных инвестиций, выполнить реконструкцию и модернизацию объектов на сумму более 73 миллиардов рублей. За 25 лет планируется построить 108 и реконструировать 80 источников тепловой энергии, модернизировать – 168 источников. Также реконструируют и построят 280 километров тепловых сетей, возведут 21 центральный тепловой пункт. В рамках концессионного соглашения с администрацией Воскресенска ""Газпром теплоэнерго МО"" также обязуется в течение 25 лет за обеспечивать теплоснабжение и горячее водоснабжение потребителей, производство, передачу, распределение и сбыт тепловой энергии и теплоносителя. ООО ""Газпром теплоэнерго МО"" - ""дочка"" АО ""Газпром теплоэнерго"" . В рамках концессионных соглашений снабжает теплом Зеленоград, Серпухов и Пушкино. Редакция ""ВосИнфо"" Твитнуть Поделиться Поделиться "
2021-11-01 00:00:00," Урожай овощей, выращенных в этом году хозяйствами Калининградской области, закроет потребность населения в овощах на 68%, а продукцией для ""борщевого набора"" — на 80%. Полностью перейти на самообеспечение овощами власти региона рассчитывают, в том числе, за счет полного запуска тепличного комплекса в Гвардейске в 2022 году. ""Для увеличения поставок овощей во внесезонный период в этом году реализован проект по строительству тепличного комплекса круглогодичного использования площадью более четырех гектар в Гвардейском городском округе на базе предприятия ""Орбита агро"". На проектную мощность он выйдет в следующем году. Это даст прирост (объемов тепличных овощей — прим. РБК Калининград) плюс 30% к уровню 2021 года"", — заявила на оперативном совещании в правительстве министр сельского хозяйства Калининградской области Наталья Шевцова . Новые площади тепличного комплекса в поселке Звеньево Гвардейского городского округа формально начали работать в октябре 2020 года. По информации инвесторов, в проект вложено свыше 420 млн рублей. Строительство дополнительных теплиц позволит компании увеличить линейку продукции — выращивать не только огурцы, помидоры, клубнику, но и зелень. В целом, по данным минсельхоза, до конца уборочной кампании во всех категориях хозяйств Калининградской области планируется собрать 67 тысяч тонн овощей, из них девять тысяч тонн — в закрытом грунте. В совокупности это больше урожая прошлого года всего на 900 тонн, или на 1,3%. Ранее губернатор Калининградской области Антон Алиханов в интервью федеральному каналу РБК рассказывал о том, как власти планируют закрывать потребность населения региона в овощах. ""Большой тепличный комплекс в Гвардейском районе, третья очередь уже достраивается. И мы надеемся, что вот еще несколько лет, и мы полностью закроем эту нишу, будем все-таки задумываться о вывозе продукции, в том числе, и этих групп, овощных я имею в виду"", — говорил тогда глава региона. "
2021-10-28 00:00:00," Стоковые изображения от Depositphotos Depositphotos Blog Популярный фотосток Depositphotos и онлайн-редактор Crello сменили владельца — их полностью выкупила американская компания VistaPrint, которая работает в сфере дизайна и маркетинга. Об этом RB.ru сообщил представитель Depositphotos. По данным TechCrunch, сумма сделки составила 85 млн долларов. VistaPrint выкупила 100% акций группы (проекты Depositphotos, Crello, Bird in Flight и WAS) у всех акционеров, включая основателя Depositphotos Дмитрия Сергеева и TMT Investments. Фонд наряду с другими акционерами ранее вложил в проект чуть менее 6 млн долларов. После слияния Depositphotos продолжит развиваться как отдельный бренд с увеличенными инвестициями в технологии и маркетинг. Компания планирует усилить команду разработки продукта, а также расширить клиентскую базу и присутствие в Северной Америке и Европе. Crello сменит название на VistaCreate и станет частью нового бренда Vista вместе с VistaPrint, 99designs от Vista и Vista x Wix (в качестве интегрированного стратегического партнера). Vista будет рассчитывает предоставлять владельцам малого бизнеса комплексные дизайн-решения для онлайн — и офлайн-задач на любом этапе их работы. Генеральный директор Depositphotos Вадим Нехай присоединится к Vista в качестве вице-президента VistaCreate и Depositphotos и продолжит управлять командами под руководством президента Vista по международному бизнесу Флориана Баумгартнера. Реклама будет демонстрироваться в крупных общедоступных каналах Подпишитесь на недельный обзор главных казахстанских и мировых событий По сообщению сайта kapital.kz "
2021-10-29 00:00:00," МАГАДАН, 29 окт — РИА Новости/Прайм. Polymetal Int (объединяет активы АО ""Полиметалл"" ) стал собственником ООО ГПХ ""РусКит"" , которому принадлежит лицензия на золоторудное месторождение Кегали в Магаданской области, следует из данных ЕГРЮЛ. Соответствующая запись в реестр была внесена 25 октября. Как пояснили Вестнику Золотопромышленника, Кегали станет сырьевой базой для Кубакинской фабрики ( Омолонский хаб ). В компании не уточнили сроки начала добычи, добавив, что авторский подсчет запасов месторождения Кегали по российской классификации составляет около 7 тонн золотого эквивалента. Ранее собственниками ""РусКит"" были на паритетных началах ООО ""Юго-Западная ГПК"" (учредитель Шао Цзяньсян ) и ООО ""Золотая 8"" (учредитель — гражданин России). По данным минприроды Магаданской области, предприятие финансировалось ГПК ""Тонхуа Минбан"" , созданной при участии китайского капитала. ""РусКит"" владеет лицензией на Кегали с декабря 2011 года (до декабря 2036). Ранее, с 1997 по 2002 год лицензия на участок принадлежала ОАО ""Омолонская ЗРК"" (с 1998 года собственником контрольного пакета была Kinross Gold , с 2008 года — Polymetal ). Месторождение Кегали находится на территории Северо-Эвенского района Магаданской области, в междуречье Правой Кегали — Якваам, в 280 км от пос. Эвенск. Площадь участка — 25 км кв. Прогнозные ресурсы золото-серебряного месторождения Кегали были оценены по категории Р1 — 8 тонн золота и 120 тонн серебра, Р2 — 7 тонн золота и 40 тонн серебра. Polymetal Int зарегистрирована на о. Джерси. ""Полиметалл"" — российская компания по добыче золота и серебра с действующими предприятиями и проектами развития в РФ, Казахстане. В 2020 году компания увеличила производство золота на 6% — до 1,402 млн унций (43,6 тонн), серебра — снизил на 13% до 18,8 млн унций (584,7 тонны). "
2021-11-01 00:00:00," HeadHunter инвестирует в YouDo $5 млн на развитие B2B-направления работы бизнеса и самозанятых HeadHunter Group объявила об инвестициях в $5 млн в сервис ""YouDo Бизнес"". В рамках соглашения HeadHunter стал миноритарным акционером онлайн-сервиса услуг YouDo . Ранее, в июле 2021 г., компании объявили о стратегическом партнерстве и запуске совместной B2B-платформы для самозанятых — ""YouDo Бизнес"" . Новая платформа позволяет бизнесу быстро находить временный персонал, вести электронный документооборот и производить официальные расчеты. По данным исследования hh.ru и YouDo , треть российских компаний уже сотрудничает с самозанятыми, 43% намереваются начать в ближайшее время, а количество самозанятых за три года достигнет 15% от всего трудоспособного населения страны. ""Инвестиции в YouDo соответствуют стратегии HeadHunter по дальнейшему расширению за пределы основного рынка онлайн-рекрутинга и выходу на перспективные смежные сегменты во всей цепочке создания стоимости HR. Мы ожидаем, что это позволит получить HeadHunter доступ к быстро развивающемуся рынку гиг-экономики и предоставит ресурсы для ускорения экспансии YouDo в сегменте B2B. Мы получаем миноритарную долю в компании, но ее размер на текущей стадии сделки не раскрываем"", — отметил представитель HeadHunter . "
2021-11-10 00:00:00," Компании Taiwan Semiconductor Manufacturing Co . ( TSMC ) и Sony Group Corp . официально заявили, что построят в Японии новый завод по производству микросхем. Проект оценивается в $7 млрд. Новая фабрика должна снизить нагрузку на мировую индустрию производства полупроводниковой продукции, находящуюся в затяжном кризисе, пишет издание The Wall Street Journal. Производство чипов на новой японской фабрике начнется не ранее конца 2024 года, поэтому в краткосрочной перспективе это не поможет решить сложившийся дефицит полупроводниковых компонентов на рынках автомобилестроения и электроники. На фабрике планируется производить чипы на основе более старых техпроцессов 22-28 нм: в этом году наблюдалась нехватка именно таких компонентов, поскольку ведущие компании, занимающиеся производством полупроводников, в основном вкладывались в новые технологические процессы. Ежемесячно новый завод будет обрабатывать до 45 тысяч 300-мм кремниевых пластин. Строительством новой японской фабрики компания TSMC будет заниматься с полупроводниковым подразделением японского технологического гиганта Sony . Японская компания инвестирует в новый завод около $500 млн, то есть менее 20 % от общей стоимости строительства, указано в пресс-релизе TSMC . Старт строительства запланирован на следующий год. Фабрику планируют возвести в южной части префектуры Кумамото. В том районе расположен один из заводов Sony , где производятся датчики изображения, которые используются в различных электронных устройствах, включая смартфоны. Отмечается, что в этой местности имеется доступ к достаточному количеству чистой воды, необходимой для производства микросхем. По словам TSMC и Sony , их инициатива нашла ""сильную поддержку со стороны японского правительства"". В подробности компании не вдавались, однако премьер-министр Японии Фумио Касида ( Fumio Kishida ) в понедельник заявил, что правительство планирует выделять субсидии на строительство новых фабрик по выпуску полупроводников в стране. На новой фабрике TSMC и Sony будут производиться чипы для автомобилей и смартфонов. Sony Правительство "
2021-11-01 00:00:00," Об этом было заявлено на совещании по реализации крупного инвестиционного проекта в области частной медицины, которое провел заместитель председателя правительства края по социальным вопросам Евгений Никонов . Ожидается, что многопрофильный семейный медицинский центр сможет принимать более 50 тысяч пациентов год, и будет создано 200 новых рабочих мест. - Целью проекта является создание современного медицинского центра с применением японских технологий, методик приема и диагностики пациентов, а также актуальных японских научных разработок. Реализация проекта позволит решить ряд важных социальных задач, в числе которых переход на принципиально новый технологический и сервисный уровень медицинского обслуживания населения, улучшение качества и продолжительности жизни граждан, а также продуктивный обмен знаниями, технологиями и результатами научных исследований, - отметил координатор проекта со стороны РЖД Петр Костачев. Под центр отведен один из корпусов бывшей Дорожной больницы в Хабаровске, сейчас идет реконструкция здания. Новое учреждение оснастят современным оборудованием, а медицинский персонал пройдет обучение под руководством японских специалистов. Делитесь событиями, которые увидели в своем городе. Присылайте сообщения в Telegram-канал @mk_hab, в аккаунт Instagram @mkkhv.27, на WhatsApp 8-962-501-75-62 или на редакционную почту hab.mk@yandex.ru. "
2021-11-08 00:00:00," Москва. 8 ноября. INTERFAX.RU - Mondelez International , один из ведущих мировых производителей кондитерских изделий и снеков, сообщил, что планирует достичь углеродной нейтральности к 2050 году. ""В течение следующих двух лет компания также реализует срочный план по снижению выбросов в соответствии с протоколом ""1,5°C"" и будет публиковать ежегодные отчеты об исполнении данных целей согласно требованиям Инициативы научно-обоснованных целевых показателей"", - пообещала компания. В рамках принятых на себя обязательств Mondelez планирует, в частности, продолжить перевод производственных процессов на возобновляемую энергию, повышать энергоэффективность печей для выпечки печенья и паровых котлов, реализовывать проекты по замене термальных видов топлива (например, природный газ, дизель, бензин) на экологически более безопасное (""зеленое"") топливо в цепочке поставок. Кроме того, предусматриваются инвестиции в использование новых видов транспорта, в том числе в электромобили и водородный транспорт, улучшение эффективности сетей дистрибуции путем оптимизации маршрутов, совершенствования использования грузовых транспортных средств и контейнеров, увеличения интермодальных решений и снижения расстояний. Mondelez International работает более чем в 150 странах. Компании принадлежат такие бренды, как Oreo , Alpen Gold , Cadbury , Milka , Toblerone , Barny , Halls и другие. Выручка компании в третьем квартале 2021 года выросла до $7,18 млрд с $6,67 млрд годом ранее. В 2020 году выручка составила около $27 млрд. В России у компании есть три завода во Владимирской и Новгородской областях. Ее дочка ООО ""Мон`дэлис Русь"" в прошлом году нарастила выручку на 9,9% - до 53,685 млрд рублей. Чистая прибыль повысилась на 30,9% - до 5,408 млрд рублей. "
2021-11-06 00:00:00," Все большее число людей решает самостоятельно заниматься бизнесом, стремясь стать еще одними Илоном Маском и Майклом Дубиным . На ранней стадии стартапы полагаются на инвесторов, которые помогают стимулировать рост прибыли. В 2016 году в США на новые проекты было инвестировано около двадцати четырех миллиардов долларов. Чтобы лучше понять, как повысить свои шансы на привлечение такого помощника, далее будут приведены советы Джереми Ларнера - инвестора, который помог профинансировать более сотни стартапов, включая такие, как Dollar Shave Club и Postmates.com. История создания бренда По словам Джереми Ларнера, благодаря финансированию агенты не просто вкладывают средства в продукты и услуги, они инвестируют прежде всего в людей. Перед тем как обратить на кого-то внимание, необходимо познакомиться с историей бренда. Допустим, человек создал приложение для путешествий, а подтолкнул его на это неприятный опыт, который ему пришлось пережить лично. И теперь за счет данного инновационного приложения предприниматель пытается оградить клиентов от уже известных ему рисков. Обо всех этих деталях инвестор непременно должен знать, прежде чем выделять вам деньги. Таким образом, важно доказать уникальность и потребность в запуске нового дела, ведь именно это и послужит гарантией его успеха. Решение проблемы Ваш продукт должен решать какую-то трудную задачу. Будьте готовы рассказать о том, как запланированный бизнес сократит неудовлетворенные потребности клиентов. А если есть другие компании, подобные вашей, докажите, что именно вы применяете уникальные подходы, и только благодаря вашему проекту удастся занять пустующую нишу на рынке. Финансовый порядок Приведите свои денежные вопросы в порядок. Защитная финансовая подушка компании стимулирует иммунитет вашего стартапа. Этот критерий зависит от прибыльности компании, имеющихся владений, доли на рынке, а кроме того, и от будущих прогнозов. Наличие бизнес-плана Непременно создайте бизнес-план. Подробно составленная стратегия развития показывает инвесторам, что у вас уже есть подходящая программа для развития заявленного бизнеса. Он должен включать следующие элементы: Резюме, которое описывает все ваши цели и то, как вы планируете их достичь. Описание компании, которое знакомит с основателями бизнеса и содержит формулировку миссии. Анализ рынка, который детализирует ваш потенциал, стратегии привлечения клиентов, наличие конкуренции и экономические перспективы. В разделе ""Прогнозы доходов"" рассматриваются текущие продажи, расходы, денежные потоки, а также активы и обязательства. Проведение юридической экспертизы или так называемого Due Diligence Данная папка содержит информацию, которая подтверждает грамотность вашего бизнеса и доказывает, что он имеет низкий уровень рисков. Инвесторы используют должную осмотрительность, определяя, достойны ли вы их помощи или нет. Согласно статистике, агенты, которые уделяют внимание критерию юридической экспертизы, в итоге имеют в пять раз больше шансов получить положительный результат. Какая еще нужна документация? Ваш отчет должен включать финансовые документы, информацию об акционерах, соглашения с поставщиками, а также обязательства по займам. Используйте этот контрольный список как руководство, чтобы привлечь инвестора. Концентрация на своей нише Сосредоточьтесь на своем рынке, старайтесь попасть в целевую аудиторию и не распыляйтесь. Составьте план выхода на часть необходимого рынка, а не стремитесь охватить всю отрасль сразу. Чрезмерно амбициозные действия могут сделать ваши попытки тщетными. Обратите также особое внимание на маркетинговые каналы. Таким образом, при встрече с инвестором главное - доказать необходимость становления вашего бизнеса, который должен быть подкреплен грамотным планом его развития. "
